temp,rain_1h,snow_1h,clouds_all,traffic_volume
272.32,0.25,0.0,64,3449
272.32,0.25,0.0,64,3449
273.15,0.25,0.0,64,2888
273.15,0.25,0.0,64,2888
273.15,0.25,0.0,64,2888
273.61,0.0,0.0,64,2415
273.61,0.0,0.0,64,2415
273.52,0.0,0.0,64,2560
272.19,0.0,0.0,64,3473
271.75,1.27,0.0,64,1571
269.58,0.0,0.0,64,940
266.97,0.0,0.0,64,613
264.83,0.0,0.0,64,465
262.76,0.0,0.0,64,369
260.91,0.0,0.0,64,392
259.9,0.0,0.0,64,667
258.59,0.0,0.0,64,1208
257.46,0.0,0.0,64,2022
256.49,0.0,0.0,64,2926
256.47,0.0,0.0,64,3179
256.75,0.0,0.0,64,3639
257.49,0.0,0.0,64,4032
258.24,0.0,0.0,20,4539
258.78,0.0,0.0,64,4435
259.04,0.0,0.0,64,4521
259.29,0.0,0.0,64,4762
258.81,0.0,0.0,64,4582
258.23,0.0,0.0,64,4278
257.33,0.0,0.0,64,4144
257.55,0.0,0.0,64,3347
258.32,0.0,0.0,64,2691
258.69,0.0,0.0,64,2723
258.29,0.0,0.0,90,3917
258.29,0.0,0.0,90,3917
258.17,0.25,0.0,64,1922
258.17,0.25,0.0,64,1922
258.17,0.25,0.0,64,1922
258.46,0.76,0.0,64,1063
258.46,0.76,0.0,64,1063
258.46,0.76,0.0,64,1063
258.78,0.25,0.0,64,600
258.78,0.25,0.0,64,600
258.78,0.25,0.0,64,600
259.02,0.64,0.0,64,477
259.02,0.64,0.0,64,477
259.02,0.64,0.0,64,477
259.17,0.51,0.0,64,332
259.17,0.51,0.0,64,332
259.17,0.51,0.0,64,332
259.16,0.51,0.0,64,303
259.16,0.51,0.0,64,303
259.12,0.25,0.0,64,462
259.12,0.25,0.0,64,462
259.02,0.0,0.0,64,733
259.18,0.0,0.0,64,1190
259.18,0.0,0.0,64,1190
260.95,0.0,0.0,90,2131
262.19,0.0,0.0,90,2643
263.83,0.0,0.0,90,3100
264.52,0.0,0.0,75,3411
264.26,0.0,0.0,75,3581
263.34,0.0,0.0,40,3508
260.99,0.0,0.0,20,3575
258.87,0.0,0.0,40,3701
256.54,0.0,0.0,75,3254
256.15,0.0,0.0,90,2712
255.69,0.0,0.0,90,2089
255.39,0.0,0.0,40,1695
254.65,0.0,0.0,1,1432
253.18,0.0,0.0,20,1128
251.64,0.0,0.0,40,738
250.9,0.0,0.0,20,405
249.9,0.0,0.0,20,243
249.15,0.0,0.0,1,195
248.86,0.0,0.0,1,270
248.27,0.0,0.0,40,689
247.4,0.0,0.0,40,2213
247.02,0.0,0.0,40,4453
246.65,0.0,0.0,20,4360
246.15,0.0,0.0,1,3706
247.15,0.0,0.0,1,3570
247.53,0.0,0.0,1,3151
248.9,0.0,0.0,1,3314
249.77,0.0,0.0,1,3522
250.4,0.0,0.0,1,3675
251.15,0.0,0.0,1,4181
251.4,0.0,0.0,1,4412
251.52,0.0,0.0,1,5028
250.77,0.0,0.0,1,4760
250.14,0.0,0.0,1,3366
249.64,0.0,0.0,1,2305
249.02,0.0,0.0,1,1763
248.64,0.0,0.0,1,1721
248.02,0.0,0.0,1,1182
247.77,0.0,0.0,1,824
247.27,0.0,0.0,1,466
246.64,0.0,0.0,1,256
246.38,0.0,0.0,1,194
247.0,0.0,0.0,1,334
246.39,0.0,0.0,1,723
246.52,0.0,0.0,1,2238
246.26,0.0,0.0,1,4611
246.39,0.0,0.0,1,5071
246.39,0.0,0.0,1,4748
247.9,0.0,0.0,1,4003
249.86,0.0,0.0,1,3673
250.9,0.0,0.0,1,4043
252.63,0.0,0.0,1,4545
254.14,0.0,0.0,1,4456
254.98,0.0,0.0,20,4855
255.34,0.0,0.0,40,5266
255.38,0.0,0.0,40,5958
255.31,0.0,0.0,40,5779
254.96,0.0,0.0,40,3873
254.3,0.0,0.0,40,2783
253.39,0.0,0.0,40,2526
253.27,0.0,0.0,20,2264
253.14,0.0,0.0,1,1829
252.77,0.0,0.0,20,1198
252.73,0.0,0.0,1,459
252.65,0.0,0.0,1,292
252.0,0.0,0.0,1,233
252.02,0.0,0.0,1,308
252.77,0.0,0.0,1,771
252.15,0.0,0.0,1,2570
251.65,0.0,0.0,1,5315
251.52,0.0,0.0,1,5986
253.84,0.0,0.0,20,4990
255.84,0.0,0.0,20,5177
258.32,0.0,0.0,20,4243
261.61,0.0,0.0,40,4491
263.82,0.0,0.0,75,4707
266.61,0.0,0.0,75,4750
268.48,0.0,0.0,75,5125
269.45,0.25,0.0,75,5597
270.02,0.0,0.0,75,6285
270.69,0.0,0.0,75,6196
270.94,0.0,0.0,75,4584
271.46,0.0,0.0,90,3122
271.57,0.0,0.0,1,2700
271.58,0.0,0.0,40,2388
270.44,0.0,0.0,90,1527
269.69,0.0,0.0,90,1025
269.67,0.0,0.0,90,499
269.55,0.0,0.0,90,298
269.7,0.0,0.0,90,268
269.59,0.0,0.0,90,382
269.0,0.0,0.0,90,833
268.34,0.25,0.0,90,2519
267.75,2.54,0.0,90,3919
266.98,1.78,0.0,90,3235
266.02,2.03,0.0,90,2868
264.41,2.54,0.0,90,2827
263.8,1.91,0.0,90,3431
263.92,1.78,0.0,90,2893
264.59,1.4,0.0,90,3308
265.11,0.76,0.0,75,3455
265.06,0.76,0.0,40,3937
264.57,0.0,0.0,1,4289
263.92,0.0,0.0,0,4661
261.89,0.0,0.0,0,4730
260.09,0.0,0.0,0,3652
258.52,0.0,0.0,0,2682
257.11,0.0,0.0,0,2461
256.09,0.0,0.0,0,2219
255.93,0.0,0.0,0,1771
256.22,0.0,0.0,0,1255
255.93,0.0,0.0,0,644
255.93,0.0,0.0,0,390
255.93,0.0,0.0,0,313
0.0,0.0,0.0,0,361
0.0,0.0,0.0,0,734
0.0,0.0,0.0,0,2557
0.0,0.0,0.0,0,5150
255.93,0.0,0.0,0,5363
255.93,0.0,0.0,0,5269
255.93,0.0,0.0,0,4721
255.84,0.0,0.0,0,4548
256.88,0.0,0.0,0,4852
258.1,0.0,0.0,0,5010
258.8,0.25,0.0,0,5043
259.22,0.25,0.0,0,5524
259.8,0.0,0.0,0,5713
259.86,0.0,0.0,0,5979
259.24,0.0,0.0,0,5724
257.37,0.0,0.0,0,5115
256.88,0.0,0.0,0,3951
256.45,0.0,0.0,0,2930
256.27,0.0,0.0,0,2791
256.3,0.0,0.0,0,2964
256.21,0.0,0.0,0,1684
256.59,0.0,0.0,0,1126
256.76,0.0,0.0,0,644
257.04,0.0,0.0,0,495
257.34,0.0,0.0,0,376
257.92,0.0,0.0,0,347
258.48,0.0,0.0,0,699
259.04,0.0,0.0,0,1186
259.17,0.0,0.0,0,1986
260.08,0.0,0.0,0,2694
260.99,0.0,0.0,0,3589
262.43,0.0,0.0,0,3881
264.97,0.0,0.0,0,4526
266.29,0.0,0.0,0,4933
266.82,0.25,0.0,0,4864
267.06,0.42,0.0,0,4779
266.65,0.38,0.0,0,4766
265.9,0.0,0.0,0,4923
264.5,0.0,0.0,0,4394
262.72,0.0,0.0,0,4172
261.08,0.0,0.0,0,3555
259.49,0.0,0.0,0,2743
258.19,0.0,0.0,0,2658
257.04,0.0,0.0,0,2830
256.51,0.0,0.0,0,2296
255.59,0.0,0.0,0,1143
255.48,0.0,0.0,0,695
255.37,0.0,0.0,0,539
0.0,0.0,0.0,0,291
0.0,0.0,0.0,0,284
0.0,0.0,0.0,0,434
0.0,0.0,0.0,0,739
0.0,0.0,0.0,0,962
0.0,0.0,0.0,0,1670
255.62,0.0,0.0,0,2506
257.04,0.0,0.0,0,3114
258.17,0.0,0.0,0,3306
260.39,0.0,0.0,0,3655
261.19,0.0,0.0,1,3795
261.96,0.0,0.0,1,3944
262.21,0.0,0.0,1,3959
262.12,0.0,0.0,1,4295
261.26,0.0,0.0,1,3567
259.5,0.0,0.0,1,2185
258.06,0.0,0.0,1,1801
257.2,0.0,0.0,1,1748
256.97,0.0,0.0,1,2891
256.66,0.0,0.0,1,1721
257.0,0.0,0.0,1,942
256.94,0.0,0.0,1,456
256.8,0.0,0.0,1,309
256.8,0.0,0.0,1,230
256.43,0.0,0.0,1,319
255.85,0.0,0.0,1,770
255.68,0.0,0.0,1,2503
255.51,0.0,0.0,1,5311
255.03,0.0,0.0,20,6006
255.13,0.0,0.0,20,5554
256.54,0.0,0.0,20,4634
259.19,0.0,0.0,20,4203
260.81,0.0,0.0,40,4303
262.52,0.0,0.0,75,4603
263.66,0.0,0.0,75,4551
264.3,0.0,0.0,90,4934
264.45,0.0,0.0,90,5554
264.21,0.0,0.0,90,6136
263.56,0.0,0.0,90,5810
262.59,0.0,0.0,90,4203
261.18,0.0,0.0,90,2795
258.8,0.0,0.0,75,2432
257.82,0.0,0.0,75,2158
257.47,0.0,0.0,75,1628
257.68,0.0,0.0,75,898
257.43,0.0,0.0,40,442
256.91,0.0,0.0,75,296
256.38,0.0,0.0,75,234
256.56,0.0,0.0,40,340
255.62,0.0,0.0,75,779
255.58,0.0,0.0,75,2636
255.78,0.0,0.0,40,5474
255.41,0.0,0.0,20,6151
255.81,0.0,0.0,40,5662
256.4,0.0,0.0,40,5119
257.39,0.0,0.0,75,4314
258.07,0.0,0.0,40,4327
259.45,0.0,0.0,40,4696
260.55,0.0,0.0,75,4828
260.51,0.0,0.0,75,4913
260.41,0.0,0.0,75,5646
259.86,0.0,0.0,90,6404
259.1,0.0,0.0,90,6120
258.27,0.0,0.0,90,4630
257.76,0.0,0.0,90,2862
257.29,0.0,0.0,90,2454
256.88,0.0,0.0,90,3399
256.53,0.0,0.0,90,2605
256.09,0.0,0.0,90,1055
255.94,0.0,0.0,90,488
255.69,0.0,0.0,90,298
255.48,0.0,0.0,90,227
255.37,0.0,0.0,90,334
255.22,0.0,0.0,90,793
254.5,0.0,0.0,90,2602
253.77,0.0,0.0,90,5737
253.9,0.0,0.0,90,6415
254.15,0.0,0.0,90,5633
254.85,0.0,0.0,90,4902
255.48,0.0,0.0,90,4212
255.98,0.0,0.0,90,4299
256.56,0.0,0.0,90,4678
257.02,0.0,0.0,90,4679
257.29,0.0,0.0,90,5115
257.48,0.0,0.0,75,5615
257.53,0.0,0.0,90,6393
256.87,0.0,0.0,90,6058
256.39,0.0,0.0,75,4440
256.0,0.0,0.0,75,3197
255.55,0.0,0.0,1,2651
254.76,0.0,0.0,40,2309
253.14,0.0,0.0,1,1448
252.29,0.0,0.0,1,973
252.0,0.0,0.0,1,479
251.29,0.0,0.0,1,315
250.86,0.0,0.0,1,245
250.64,0.0,0.0,75,379
250.14,0.0,0.0,75,739
249.71,0.0,0.0,90,2639
249.14,0.0,0.0,40,4774
249.0,0.0,0.0,1,5707
249.14,0.0,0.0,1,5750
250.72,0.0,0.0,1,5189
252.29,0.0,0.0,1,4252
255.03,0.0,0.0,1,4601
255.98,0.0,0.0,20,4775
256.4,0.0,0.0,20,4692
257.12,0.0,0.0,20,5227
257.31,0.0,0.0,40,5730
257.28,0.0,0.0,40,6498
256.9,0.0,0.0,40,5892
256.19,0.0,0.0,75,4357
255.82,0.0,0.0,90,3087
255.68,0.0,0.0,40,2999
255.54,0.0,0.0,75,3442
255.56,0.0,0.0,90,3500
255.08,0.0,0.0,20,1250
254.57,0.0,0.0,1,605
254.8,0.0,0.0,1,375
254.31,0.0,0.0,1,308
253.39,0.0,0.0,1,399
253.14,0.0,0.0,1,724
252.77,0.0,0.0,1,2485
252.77,0.0,0.0,1,5349
252.01,0.0,0.0,1,6208
251.72,0.0,0.0,1,5612
254.83,0.0,0.0,1,5002
256.45,0.0,0.0,1,4578
257.45,0.0,0.0,1,5007
258.94,0.0,0.0,1,5210
260.45,0.0,0.0,1,5113
261.45,0.0,0.0,1,5386
262.11,0.0,0.0,1,5942
262.0,0.0,0.0,1,6114
261.23,0.0,0.0,1,5932
260.06,0.0,0.0,1,4876
258.67,0.0,0.0,1,3475
257.77,0.0,0.0,1,2732
257.26,0.0,0.0,1,2928
256.64,0.0,0.0,1,3009
256.88,0.0,0.0,1,1703
256.51,0.0,0.0,1,1094
256.49,0.0,0.0,1,701
256.49,0.0,0.0,1,523
255.87,0.0,0.0,1,343
255.26,0.0,0.0,1,356
254.31,0.0,0.0,1,662
253.66,0.0,0.0,20,1204
253.34,0.0,0.0,75,1947
254.41,0.0,0.0,75,2926
256.08,0.0,0.0,90,3495
257.22,0.0,0.0,90,3965
259.54,0.0,0.0,90,4314
260.9,0.0,0.0,90,4694
262.25,0.0,0.0,90,4520
263.09,0.0,0.0,90,4494
263.55,0.0,0.0,90,4694
263.46,0.0,0.0,90,4500
263.26,0.0,0.0,90,4457
262.57,0.0,0.0,90,4256
261.85,0.0,0.0,90,3228
261.5,0.0,0.0,90,2547
261.42,0.0,0.0,90,2862
261.14,0.0,0.0,90,2640
260.94,0.0,0.0,90,1640
260.21,0.0,0.0,75,941
258.49,0.0,0.0,40,671
257.34,0.0,0.0,40,552
256.34,0.0,0.0,75,301
256.15,0.0,0.0,20,264
255.22,0.0,0.0,1,443
254.91,0.0,0.0,1,713
254.25,0.0,0.0,20,900
253.4,0.0,0.0,1,1653
254.94,0.0,0.0,1,2490
255.84,0.0,0.0,1,3317
256.42,0.0,0.0,1,3588
257.39,0.0,0.0,1,3849
258.14,0.0,0.0,1,4072
258.82,0.0,0.0,1,3959
258.92,0.0,0.0,1,4117
258.67,0.0,0.0,1,3920
257.94,0.0,0.0,1,3711
256.43,0.0,0.0,1,3535
256.01,0.0,0.0,1,2674
255.52,0.0,0.0,1,2245
254.85,0.0,0.0,1,2146
252.85,0.0,0.0,1,1646
251.77,0.0,0.0,1,3111
251.29,0.0,0.0,1,794
250.86,0.0,0.0,1,298
250.39,0.0,0.0,1,310
249.39,0.0,0.0,1,323
249.14,0.0,0.0,1,737
248.77,0.0,0.0,1,2542
248.26,0.0,0.0,1,5506
248.14,0.0,0.0,1,6403
248.77,0.0,0.0,1,5556
250.15,0.0,0.0,1,4793
252.02,0.0,0.0,1,4010
254.63,0.0,0.0,1,4271
255.73,0.0,0.0,1,4373
256.92,0.0,0.0,1,4611
257.77,0.0,0.0,1,4857
258.49,0.0,0.0,1,5465
258.38,0.0,0.0,1,6347
257.74,0.0,0.0,1,6008
256.58,0.0,0.0,1,4169
255.86,0.0,0.0,1,2838
255.25,0.0,0.0,1,2441
253.16,0.0,0.0,1,2063
251.75,0.0,0.0,1,1397
250.63,0.0,0.0,1,903
250.0,0.0,0.0,1,481
248.88,0.0,0.0,1,282
248.13,0.0,0.0,1,212
247.38,0.0,0.0,1,341
247.13,0.0,0.0,1,744
247.26,0.0,0.0,1,2610
247.62,0.0,0.0,1,4717
248.0,0.0,0.0,1,6080
249.29,0.0,0.0,1,4971
251.9,0.0,0.0,20,5235
255.91,0.0,0.0,20,4146
257.52,0.0,0.0,40,4504
259.58,0.0,0.0,40,4562
261.18,0.0,0.0,40,4809
261.61,0.0,0.0,20,4747
261.98,0.0,0.0,40,5651
261.81,0.0,0.0,75,6431
261.27,0.0,0.0,90,6212
261.13,0.0,0.0,90,4424
261.12,0.0,0.0,90,3079
261.38,0.0,0.0,90,2755
261.59,0.0,0.0,90,2222
261.92,0.0,0.0,90,1537
262.07,0.0,0.0,90,923
262.5,0.0,0.0,90,463
262.81,0.0,0.0,90,312
263.0,0.0,0.0,90,246
263.31,0.0,0.0,90,336
263.4,0.0,0.0,90,820
263.64,0.0,0.0,90,2678
263.82,0.76,0.0,90,5165
263.9,0.51,0.0,90,5312
264.01,0.76,0.0,90,5552
264.92,0.0,0.0,90,5159
265.64,0.0,0.0,90,4224
267.03,0.0,0.0,75,4540
268.14,0.32,0.0,90,4684
268.55,0.32,0.0,90,4692
268.81,0.25,0.0,90,5133
268.78,0.25,0.0,75,5822
268.07,0.51,0.0,90,6650
267.29,0.0,0.0,90,6344
266.73,0.0,0.0,90,4702
266.26,0.0,0.0,90,3150
266.12,0.0,0.0,90,2670
265.74,0.0,0.0,90,2286
265.65,0.0,0.0,90,1545
265.44,0.0,0.0,90,1007
264.88,0.0,0.0,90,548
264.35,0.0,0.0,90,305
264.13,0.0,0.0,90,231
264.33,0.0,0.0,75,354
264.81,0.0,0.0,90,783
265.58,0.0,0.0,90,2639
266.52,0.0,0.0,90,5387
267.51,0.0,0.0,75,6111
268.31,0.0,0.0,90,5725
270.18,0.0,0.0,90,4994
270.25,0.0,0.0,90,4438
268.63,0.0,0.0,90,4732
266.55,0.0,0.0,90,4792
265.95,0.0,0.0,90,4840
265.82,0.0,0.0,90,5344
265.81,0.0,0.0,90,5555
265.36,0.0,0.0,40,6404
264.05,0.0,0.0,1,6052
263.11,0.0,0.0,1,4499
261.95,0.0,0.0,1,3442
260.8,0.0,0.0,1,2971
260.06,0.0,0.0,1,2737
259.35,0.0,0.0,1,1935
258.52,0.0,0.0,40,1153
257.85,0.0,0.0,20,624
257.49,0.0,0.0,20,393
256.85,0.0,0.0,40,295
256.56,0.0,0.0,20,395
256.16,0.0,0.0,40,720
256.17,0.0,0.0,40,2476
256.05,0.0,0.0,75,5354
255.95,0.0,0.0,40,6286
255.93,0.0,0.0,20,5516
256.95,0.0,0.0,1,5076
258.83,0.0,0.0,1,4664
260.26,0.0,0.0,1,5185
261.53,0.0,0.0,1,5655
262.7,0.0,0.0,1,5429
263.48,0.0,0.0,1,5616
263.78,0.0,0.0,1,5999
263.67,0.0,0.0,1,6403
263.28,0.0,0.0,1,6160
261.81,0.0,0.0,1,4973
260.59,0.0,0.0,1,3930
259.33,0.0,0.0,1,3049
258.71,0.0,0.0,1,2796
258.1,0.0,0.0,1,3539
257.27,0.0,0.0,1,2039
256.32,0.0,0.0,1,1111
255.82,0.0,0.0,1,759
255.38,0.0,0.0,40,542
255.4,0.0,0.0,75,334
255.48,0.0,0.0,75,349
255.75,0.0,0.0,75,636
256.04,0.0,0.0,75,1205
256.37,0.0,0.0,75,2164
257.56,0.0,0.0,75,2839
259.26,0.0,0.0,90,3583
261.52,0.0,0.0,90,3892
262.77,0.0,0.0,90,4213
263.52,0.0,0.0,90,3892
264.65,0.25,0.0,90,3587
265.33,0.51,0.0,90,3779
265.55,0.25,0.0,90,3670
265.59,0.0,0.0,90,3871
265.59,0.0,0.0,90,3908
265.48,0.0,0.0,90,3612
265.22,0.0,0.0,90,2983
265.18,0.0,0.0,90,2631
265.35,0.0,0.0,90,2682
265.59,0.0,0.0,90,2412
265.62,0.0,0.0,90,1579
265.44,0.0,0.0,90,999
265.05,0.0,0.0,90,670
264.62,0.0,0.0,90,520
261.48,0.0,0.0,1,323
260.89,0.0,0.0,1,252
260.29,0.0,0.0,1,445
259.77,0.0,0.0,1,740
258.28,0.0,0.0,1,1011
257.78,0.0,0.0,1,1647
259.9,0.0,0.0,1,2440
261.02,0.0,0.0,1,3101
262.53,0.0,0.0,1,3505
263.65,0.0,0.0,1,3918
264.9,0.0,0.0,75,4210
265.15,0.0,0.0,75,4193
265.65,0.0,0.0,75,4175
265.9,0.0,0.0,90,4354
265.65,0.0,0.0,90,3917
265.65,0.0,0.0,90,3523
265.9,0.0,0.0,90,2826
266.15,0.0,0.0,90,2365
266.52,0.0,0.0,90,2072
267.29,0.0,0.0,90,1602
267.0,0.0,0.0,90,978
267.44,0.0,0.0,90,583
267.9,0.0,0.0,90,358
267.53,0.0,0.0,90,245
267.53,0.0,0.0,90,324
267.4,0.0,0.0,90,803
267.29,0.0,0.0,90,2601
266.9,0.0,0.0,90,4527
266.78,0.0,0.0,90,3953
266.9,0.0,0.0,90,3079
267.4,0.0,0.0,90,2778
267.92,0.0,0.0,90,2606
269.15,0.0,0.0,90,2643
269.4,0.0,0.0,90,2965
269.9,0.0,0.0,90,3306
270.65,0.0,0.0,90,3721
271.15,0.0,0.0,90,4051
271.53,0.0,0.0,90,4344
271.3,0.0,0.0,90,4282
269.52,0.0,0.0,40,3306
267.51,0.0,0.0,1,2465
265.13,0.0,0.0,1,2284
264.01,0.0,0.0,1,1908
263.89,0.0,0.0,1,1298
264.27,0.0,0.0,1,895
266.16,0.0,0.0,1,511
267.16,0.0,0.0,40,339
267.53,0.0,0.0,90,269
267.4,0.0,0.0,75,365
267.4,0.0,0.0,40,795
267.78,0.0,0.0,20,2686
267.15,0.0,0.0,1,5221
266.77,0.0,0.0,20,5995
267.32,0.0,0.0,20,5400
269.9,0.0,0.0,20,5551
272.16,0.0,0.0,40,4220
274.29,0.0,0.0,75,4620
275.4,0.0,0.0,75,4765
276.52,0.0,0.0,75,4775
277.15,0.0,0.0,75,5190
278.27,0.0,0.0,40,5783
278.27,0.0,0.0,75,6395
277.0,0.0,0.0,90,6388
276.43,0.0,0.0,90,4877
275.57,0.0,0.0,75,3421
274.57,0.0,0.0,75,2985
273.27,0.0,0.0,40,2640
272.39,0.0,0.0,1,1608
271.52,0.0,0.0,1,939
270.4,0.0,0.0,1,527
270.02,0.0,0.0,1,340
268.77,0.0,0.0,1,259
267.72,0.0,0.0,1,389
267.77,0.0,0.0,1,802
267.15,0.0,0.0,1,2712
265.89,0.0,0.0,1,5516
265.14,0.0,0.0,1,6158
265.89,0.0,0.0,1,5947
268.52,0.0,0.0,1,5025
270.57,0.0,0.0,1,4317
272.15,0.0,0.0,20,4682
274.78,0.0,0.0,20,4815
275.72,0.0,0.0,40,5072
276.29,0.0,0.0,75,5308
276.43,0.0,0.0,75,5928
276.86,0.0,0.0,90,6660
276.58,0.0,0.0,90,6438
276.4,0.0,0.0,90,4850
275.77,0.0,0.0,75,3621
275.4,0.0,0.0,75,2917
275.03,0.0,0.0,75,2625
275.28,0.0,0.0,90,1877
275.41,0.0,0.0,90,1118
275.87,0.0,0.0,90,605
275.65,0.0,0.0,90,338
274.9,0.0,0.0,75,279
274.4,0.0,0.0,75,385
273.9,0.0,0.0,75,846
273.52,0.0,0.0,75,2706
273.15,0.0,0.0,75,5621
272.77,0.0,0.0,90,6132
273.43,0.0,0.0,90,4912
274.0,0.0,0.0,90,4571
274.58,0.0,0.0,90,4021
274.43,0.0,0.0,90,4380
274.65,0.0,0.0,90,4511
274.27,0.0,0.0,90,4268
273.9,0.0,0.0,90,4547
273.87,0.0,0.0,90,4513
273.87,0.0,0.0,90,3562
273.73,0.0,0.0,90,2657
273.44,0.0,0.0,90,1961
273.01,0.0,0.0,90,1437
272.0,0.0,0.0,90,1376
270.28,0.0,0.0,90,1415
266.71,0.0,0.0,90,1060
265.14,0.0,0.0,90,817
263.9,0.0,0.0,90,415
263.15,0.0,0.0,90,289
262.32,0.0,0.0,90,218
261.9,0.0,0.0,90,311
261.02,0.0,0.0,90,611
260.65,0.0,0.0,90,1780
259.59,0.0,0.0,90,2947
259.31,0.0,0.0,90,3178
258.85,0.0,0.0,40,1996
258.9,0.0,0.0,90,1464
259.82,0.0,0.0,90,1741
260.39,0.0,0.0,40,1244
261.15,0.0,0.0,40,2464
261.72,0.0,0.0,40,2761
262.43,0.0,0.0,40,3179
263.15,0.0,0.0,40,3429
263.43,0.0,0.0,20,3560
263.86,0.0,0.0,20,3361
263.14,0.0,0.0,1,2800
263.14,0.0,0.0,1,2322
263.14,0.0,0.0,1,1870
263.43,0.0,0.0,1,1843
262.77,0.0,0.0,1,1684
261.77,0.0,0.0,1,1165
261.27,0.0,0.0,1,705
260.77,0.0,0.0,1,437
260.27,0.0,0.0,1,340
259.64,0.0,0.0,1,300
259.02,0.0,0.0,1,327
258.52,0.0,0.0,1,647
257.89,0.0,0.0,1,1128
257.39,0.0,0.0,1,1718
257.4,0.0,0.0,1,1797
258.65,0.0,0.0,20,2667
259.77,0.0,0.0,20,2775
260.9,0.0,0.0,20,3144
261.77,0.0,0.0,20,3397
262.43,0.0,0.0,20,3401
263.27,0.0,0.0,20,3651
263.4,0.0,0.0,20,3613
263.15,0.0,0.0,20,3567
262.77,0.0,0.0,20,3366
261.86,0.0,0.0,1,3206
261.02,0.0,0.0,1,2638
260.52,0.0,0.0,1,2686
260.14,0.0,0.0,1,3075
260.15,0.0,0.0,1,2418
259.64,0.0,0.0,1,1609
259.27,0.0,0.0,1,1084
258.27,0.0,0.0,1,812
257.64,0.0,0.0,1,570
257.02,0.0,0.0,1,356
257.0,0.0,0.0,1,290
256.15,0.0,0.0,1,456
256.15,0.0,0.0,1,768
255.52,0.0,0.0,1,930
256.29,0.0,0.0,1,1636
258.3,0.0,0.0,1,2344
259.9,0.0,0.0,1,2875
261.7,0.0,0.0,1,3262
262.56,0.0,0.0,1,3597
263.71,2.03,0.0,1,3754
264.31,0.0,0.0,1,3861
264.57,0.0,0.0,1,3888
264.3,0.0,0.0,1,3731
263.77,0.0,0.0,1,3632
262.39,0.0,0.0,1,3033
261.75,0.0,0.0,1,2596
261.11,0.0,0.0,1,2222
260.72,0.0,0.0,1,1811
260.09,0.0,0.0,1,1445
259.5,0.0,0.0,1,2017
258.67,0.0,0.0,1,516
257.92,0.0,0.0,1,309
256.77,0.0,0.0,1,231
256.14,0.0,0.0,1,353
255.78,0.0,0.0,1,889
254.82,0.0,0.0,1,3154
254.73,0.0,0.0,1,5024
253.77,0.0,0.0,40,4578
254.69,0.0,0.0,20,4132
256.03,0.0,0.0,20,5154
257.16,0.0,0.0,20,4161
258.74,0.0,0.0,40,4194
260.2,0.0,0.0,75,4500
261.31,0.0,0.0,75,4516
261.91,0.0,0.0,75,4662
261.9,0.0,0.0,90,5269
262.01,0.0,0.0,90,5983
261.67,0.0,0.0,90,5829
261.06,0.0,0.0,90,4135
260.95,0.0,0.0,90,2816
260.11,0.0,0.0,90,2398
259.86,0.0,0.0,90,2032
259.26,0.0,0.0,90,1359
258.38,0.0,0.0,90,855
257.11,0.0,0.0,75,471
255.78,0.0,0.0,40,293
255.32,0.0,0.0,1,293
254.52,0.0,0.0,1,244
254.12,0.0,0.0,1,244
253.84,0.0,0.0,1,369
253.27,0.0,0.0,1,369
253.14,0.0,0.0,1,864
252.27,0.0,0.0,1,2583
251.29,0.0,0.0,1,5034
251.27,0.0,0.0,1,5156
251.77,0.0,0.0,1,4490
253.4,0.0,0.0,1,5052
255.26,0.0,0.0,1,4317
255.92,0.0,0.0,1,4225
257.14,0.0,0.0,1,4570
257.78,0.0,0.0,1,4700
258.22,0.0,0.0,20,5028
258.38,0.0,0.0,1,5668
257.94,0.0,0.0,20,6326
257.36,0.0,0.0,20,6194
256.47,0.0,0.0,20,4452
255.45,0.0,0.0,1,3128
254.75,0.0,0.0,1,2827
253.52,0.0,0.0,1,2711
252.39,0.0,0.0,1,1660
251.52,0.0,0.0,1,1010
251.15,0.0,0.0,1,499
250.64,0.0,0.0,1,336
250.28,0.0,0.0,1,232
249.89,0.0,0.0,1,324
249.27,0.0,0.0,1,790
249.65,0.0,0.0,1,2645
250.02,0.0,0.0,20,4680
250.9,0.0,0.0,75,5453
252.01,0.0,0.0,75,5674
254.32,0.0,0.0,75,4842
256.62,0.0,0.0,40,4254
259.23,0.0,0.0,90,4499
261.28,0.0,0.0,75,4491
262.77,0.0,0.0,75,4505
264.66,0.0,0.0,75,5002
265.54,0.0,0.0,75,6027
265.7,0.0,0.0,40,5783
265.04,0.0,0.0,20,5649
262.91,0.0,0.0,20,4298
260.88,0.0,0.0,20,3121
259.99,0.0,0.0,40,2679
258.62,0.0,0.0,20,2332
256.61,0.0,0.0,1,1562
255.51,0.0,0.0,20,1020
253.89,0.0,0.0,1,543
252.77,0.0,0.0,1,294
251.27,0.0,0.0,1,269
250.14,0.0,0.0,1,383
249.57,0.0,0.0,1,812
249.0,0.0,0.0,1,2643
248.15,0.0,0.0,1,5300
247.15,0.0,0.0,1,5684
248.15,0.0,0.0,20,5198
249.15,0.0,0.0,20,4366
249.77,0.0,0.0,20,4616
250.65,0.0,0.0,40,4588
251.77,0.0,0.0,40,4604
252.64,0.0,0.0,40,4875
253.86,0.0,0.0,40,5152
